iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,total_vaccinations,new_vaccinations,population
CZE,Europe,Czechia,4/14/2022,3875994,0,39945,0,54092271,20617,17546350,4371,10510750
CZE,Europe,Czechia,4/15/2022,3880556,4562,39971,26,54100386,8115,17546542,192,10510750
CZE,Europe,Czechia,4/16/2022,3881644,1088,39980,9,54106718,6332,17546813,271,10510750
CZE,Europe,Czechia,4/17/2022,3882395,751,39990,10,54112612,5894,17546866,53,10510750
CZE,Europe,Czechia,4/18/2022,3883280,885,39997,7,54119289,6677,17546909,43,10510750
CZE,Europe,Czechia,4/19/2022,3886876,3596,40022,25,54141588,22299,17549169,2260,10510750
CZE,Europe,Czechia,4/20/2022,3890336,3460,40038,16,54161912,20324,17552272,3103,10510750
CZE,Europe,Czechia,4/21/2022,3892504,2168,40058,20,54178152,16240,17555317,3045,10510750
CZE,Europe,Czechia,4/22/2022,3894630,2126,40071,13,54194569,16417,17562190,6873,10510750
CZE,Europe,Czechia,4/23/2022,3895544,914,40081,10,54203559,8990,17563089,899,10510750
CZE,Europe,Czechia,4/24/2022,3896144,600,40083,2,54209183,5624,17563234,145,10510750
CZE,Europe,Czechia,4/25/2022,3898406,2262,40102,19,54226785,17602,17565436,2202,10510750
CZE,Europe,Czechia,4/26/2022,3900444,2038,40114,12,54243857,17072,17567392,1956,10510750
CZE,Europe,Czechia,4/27/2022,3902095,1651,40123,9,54257999,14142,17570432,3040,10510750
CZE,Europe,Czechia,4/28/2022,3903659,1564,40143,20,54272318,14319,17573331,2899,10510750
CZE,Europe,Czechia,4/29/2022,3905101,1442,40155,12,54285765,13447,17579110,5779,10510750
CZE,Europe,Czechia,4/30/2022,3905101,0,40155,0,54292716,6951,17579800,690,10510750
CZE,Europe,Czechia,5/1/2022,3906098,997,40164,9,54297434,4718,17579912,112,10510750
CZE,Europe,Czechia,5/2/2022,3907793,1695,40175,11,54312534,15100,17581511,1599,10510750
CZE,Europe,Czechia,5/3/2022,3909167,1374,40184,9,54325677,13143,17583305,1794,10510750
CZE,Europe,Czechia,5/4/2022,3910386,1219,40194,10,54337367,11690,17585911,2606,10510750
CZE,Europe,Czechia,5/5/2022,3911324,938,40203,9,54347611,10244,17588530,2619,10510750
CZE,Europe,Czechia,5/6/2022,3912121,797,40212,9,54357102,9491,17594170,5640,10510750
CZE,Europe,Czechia,5/7/2022,3912361,240,40215,3,54361387,4285,17594567,397,10510750
CZE,Europe,Czechia,5/8/2022,3912487,126,40220,5,54364752,3365,17594622,55,10510750
CZE,Europe,Czechia,5/9/2022,3912487,0,40220,0,54374340,9588,17596101,1479,10510750
CZE,Europe,Czechia,5/10/2022,3914113,1626,40233,13,54382930,8590,17598095,1994,10510750
CZE,Europe,Czechia,5/11/2022,3914113,0,40233,0,54390603,7673,17600888,2793,10510750
CZE,Europe,Czechia,5/12/2022,3915231,1118,40240,7,54398512,7909,17603500,2612,10510750
CZE,Europe,Czechia,5/13/2022,3915703,472,40245,5,54406450,7938,17608533,5033,10510750
CZE,Europe,Czechia,5/14/2022,3915847,144,40245,0,54409708,3258,17609201,668,10510750
CZE,Europe,Czechia,5/15/2022,3915917,70,40246,1,54412781,3073,17609329,128,10510750
CZE,Europe,Czechia,5/16/2022,3916440,523,40256,10,54420321,7540,17610890,1561,10510750
CZE,Europe,Czechia,5/17/2022,3916930,490,40258,2,54427369,7048,17612586,1696,10510750
CZE,Europe,Czechia,5/18/2022,3917289,359,40260,2,54433187,5818,17615158,2572,10510750
CZE,Europe,Czechia,5/19/2022,3917653,364,40262,2,54439523,6336,17617429,2271,10510750
CZE,Europe,Czechia,5/20/2022,3917979,326,40265,3,54446937,7414,17622270,4841,10510750
CZE,Europe,Czechia,5/21/2022,3918064,85,40266,1,54449928,2991,17622609,339,10510750
CZE,Europe,Czechia,5/22/2022,3918127,63,40266,0,54452099,2171,17622770,161,10510750
CZE,Europe,Czechia,5/23/2022,3918537,410,40270,4,54459070,6971,17624367,1597,10510750
CZE,Europe,Czechia,5/24/2022,3918737,200,40277,7,54465378,6308,17625905,1538,10510750
CZE,Europe,Czechia,5/25/2022,3919098,361,40280,3,54470424,5046,17628705,2800,10510750
CZE,Europe,Czechia,5/26/2022,3919344,246,40280,0,54476275,5851,17630739,2034,10510750
CZE,Europe,Czechia,5/27/2022,3919600,256,40281,1,54482727,6452,17635212,4473,10510750
CZE,Europe,Czechia,5/28/2022,3919600,0,40281,0,54486016,3289,17635689,477,10510750
CZE,Europe,Czechia,5/29/2022,3919687,87,40281,0,54488354,2338,17635818,129,10510750
CZE,Europe,Czechia,5/30/2022,3920006,319,40283,2,54495333,6979,17637145,1327,10510750
CZE,Europe,Czechia,5/31/2022,3920299,293,40288,5,54500957,5624,17638728,1583,10510750
CZE,Europe,Czechia,6/1/2022,3920550,251,40289,1,54506562,5605,17640529,1801,10510750
CZE,Europe,Czechia,6/2/2022,3920726,176,40290,1,54510395,3833,17642244,1715,10510750
CZE,Europe,Czechia,6/3/2022,3921015,289,40290,0,54516420,6025,17645862,3618,10510750
CZE,Europe,Czechia,6/4/2022,3921096,81,40291,1,54518571,2151,17646338,476,10510750
CZE,Europe,Czechia,6/5/2022,3921125,29,40293,2,54520233,1662,17646457,119,10510750
CZE,Europe,Czechia,6/6/2022,3921529,404,40294,1,54525497,5264,17647812,1355,10510750
CZE,Europe,Czechia,6/7/2022,3921844,315,40295,1,54529962,4465,17648902,1090,10510750
CZE,Europe,Czechia,6/8/2022,3921844,0,40295,0,54534784,4822,17650780,1878,10510750
CZE,Europe,Czechia,6/9/2022,3922254,410,40297,2,54539165,4381,17652286,1506,10510750
CZE,Europe,Czechia,6/10/2022,3922878,624,40301,4,54544604,5439,17655083,2797,10510750
CZE,Europe,Czechia,6/11/2022,3922968,90,40301,0,54546665,2061,17655313,230,10510750
CZE,Europe,Czechia,6/12/2022,3923029,61,40302,1,54547910,1245,17655424,111,10510750
CZE,Europe,Czechia,6/13/2022,3923489,460,40303,1,54553337,5427,17656459,1035,10510750
CZE,Europe,Czechia,6/14/2022,3923943,454,40303,0,54557728,4391,17657471,1012,10510750
CZE,Europe,Czechia,6/15/2022,3924356,413,40303,0,54561499,3771,17658908,1437,10510750
CZE,Europe,Czechia,6/16/2022,3924729,373,40307,4,54566374,4875,17660107,1199,10510750
CZE,Europe,Czechia,6/17/2022,3925168,439,40307,0,54571154,4780,17662698,2591,10510750
CZE,Europe,Czechia,6/18/2022,3925291,123,40307,0,54573004,1850,17662859,161,10510750
CZE,Europe,Czechia,6/19/2022,3925358,67,40308,1,54574214,1210,17662930,71,10510750
CZE,Europe,Czechia,6/20/2022,3925971,613,40309,1,54579092,4878,17663831,901,10510750
CZE,Europe,Czechia,6/21/2022,3926580,609,40309,0,54583458,4366,17664796,965,10510750
CZE,Europe,Czechia,6/22/2022,3927267,687,40310,1,54587458,4000,17666204,1408,10510750
DNK,Europe,Denmark,1/1/2022,823282,20885,3272,5,53643132,73332,12012524,8147,5854240
DNK,Europe,Denmark,1/2/2022,831236,7954,3287,15,53795964,152832,12054922,42398,5854240
DNK,Europe,Denmark,1/3/2022,840037,8801,3292,5,54015103,219139,12129325,74403,5854240
DNK,Europe,Denmark,1/4/2022,865110,25073,3307,15,54219246,204143,12197715,68390,5854240
DNK,Europe,Denmark,1/5/2022,893393,28283,3322,15,54402426,183180,12258295,60580,5854240
DNK,Europe,Denmark,1/6/2022,919388,25995,3333,11,54612133,209707,12315265,56970,5854240
DNK,Europe,Denmark,1/7/2022,937649,18261,3343,10,54794342,182209,12375677,60412,5854240
DNK,Europe,Denmark,1/8/2022,950237,12588,3371,28,54928456,134114,12413233,37556,5854240
DNK,Europe,Denmark,1/9/2022,969485,19248,3385,14,55076374,147918,12445394,32161,5854240
DNK,Europe,Denmark,1/10/2022,983899,14414,3394,9,55284418,208044,12490865,45471,5854240
DNK,Europe,Denmark,1/11/2022,1006295,22396,3408,14,55477946,193528,12528840,37975,5854240
DNK,Europe,Denmark,1/12/2022,1030638,24343,3433,25,55663399,185453,12570066,41226,5854240
DNK,Europe,Denmark,1/13/2022,1056389,25751,3453,20,55884566,221167,12613922,43856,5854240
DNK,Europe,Denmark,1/14/2022,1080003,23614,3468,15,56087835,203269,12657285,43363,5854240
DNK,Europe,Denmark,1/15/2022,1105037,25034,3484,16,56242677,154842,12682083,24798,5854240
DNK,Europe,Denmark,1/16/2022,1131206,26169,3494,10,56413660,170983,12707059,24976,5854240
DNK,Europe,Denmark,1/17/2022,1159986,28780,3505,11,56659415,245755,12745673,38614,5854240
DNK,Europe,Denmark,1/18/2022,1193479,33493,3519,14,56895085,235670,12777087,31414,5854240
DNK,Europe,Denmark,1/19/2022,1232238,38759,3535,16,57119831,224746,12805375,28288,5854240
DNK,Europe,Denmark,1/20/2022,1272864,40626,3550,15,57371768,251937,12829304,23929,5854240
DNK,Europe,Denmark,1/21/2022,1319695,46831,3571,21,57598784,227016,12855158,25854,5854240
DNK,Europe,Denmark,1/22/2022,1355815,36120,3596,25,57771630,172846,12868372,13214,5854240
DNK,Europe,Denmark,1/23/2022,1397833,42018,3608,12,57954498,182868,12881082,12710,5854240
DNK,Europe,Denmark,1/24/2022,1438181,40348,3621,13,58214375,259877,12900288,19206,5854240
DNK,Europe,Denmark,1/25/2022,1484771,46590,3635,14,58443201,228826,12916154,15866,5854240
DNK,Europe,Denmark,1/26/2022,1531518,46747,3656,21,58644978,201777,12929928,13774,5854240
DNK,Europe,Denmark,1/27/2022,1582551,51033,3674,18,58853333,208355,12942123,12195,5854240
DNK,Europe,Denmark,1/28/2022,1636206,53655,3700,26,59026934,173601,12955431,13308,5854240
DNK,Europe,Denmark,1/29/2022,1677289,41083,3717,17,59142041,115107,12962278,6847,5854240
DNK,Europe,Denmark,1/30/2022,1713485,36196,3738,21,59260922,118881,12967636,5358,5854240
DNK,Europe,Denmark,1/31/2022,1742569,29084,3755,17,59465071,204149,12976961,9325,5854240
DNK,Europe,Denmark,2/1/2022,1787935,45366,3770,15,59629719,164648,12983672,6711,5854240
DNK,Europe,Denmark,2/2/2022,1842936,55001,3790,20,59782805,153086,12990135,6463,5854240
DNK,Europe,Denmark,2/3/2022,1887161,44225,3811,21,59954650,171845,12995902,5767,5854240
DNK,Europe,Denmark,2/4/2022,1927340,40179,3828,17,60101557,146907,13002216,6314,5854240
DNK,Europe,Denmark,2/5/2022,1966530,39190,3863,35,60215811,114254,13005868,3652,5854240
DNK,Europe,Denmark,2/6/2022,2003042,36512,3881,18,60349474,133663,13008750,2882,5854240
DNK,Europe,Denmark,2/7/2022,2037891,34849,3909,28,60531453,181979,13013699,4949,5854240
DNK,Europe,Denmark,2/8/2022,2087689,49798,3927,18,60699930,168477,13018246,4547,5854240
DNK,Europe,Denmark,2/9/2022,2142809,55120,3948,21,60861956,162026,13022709,4463,5854240
DNK,Europe,Denmark,2/10/2022,2196556,53747,3977,29,61029685,167729,13026749,4040,5854240
DNK,Europe,Denmark,2/11/2022,2244726,48170,4001,24,61168700,139015,13030998,4249,5854240
DNK,Europe,Denmark,2/12/2022,2289076,44350,4038,37,61268213,99513,13033626,2628,5854240
DNK,Europe,Denmark,2/13/2022,2327399,38323,4068,30,61373325,105112,13035767,2141,5854240
DNK,Europe,Denmark,2/14/2022,2356873,29474,4109,41,61514376,141051,13038592,2825,5854240
DNK,Europe,Denmark,2/15/2022,2399851,42978,4139,30,61640638,126262,13041040,2448,5854240
DNK,Europe,Denmark,2/16/2022,2442799,42948,4163,24,61756404,115766,13043674,2634,5854240
DNK,Europe,Denmark,2/17/2022,2483399,40600,4207,44,61879558,123154,13046265,2591,5854240
DNK,Europe,Denmark,2/18/2022,2519057,35658,4250,43,61975729,96171,13048684,2419,5854240
DNK,Europe,Denmark,2/19/2022,2552361,33304,4278,28,62051292,75563,13049914,1230,5854240
DNK,Europe,Denmark,2/20/2022,2578051,25690,4312,34,62139957,88665,13050989,1075,5854240
DNK,Europe,Denmark,2/21/2022,2606934,28883,4341,29,62255226,115269,13053298,2309,5854240
DNK,Europe,Denmark,2/22/2022,2637414,30480,4375,34,62346295,91069,13055770,2472,5854240
DNK,Europe,Denmark,2/23/2022,2666454,29040,4422,47,62430586,84291,13058116,2346,5854240
DNK,Europe,Denmark,2/24/2022,2691663,25209,4461,39,62517598,87012,13060570,2454,5854240
DNK,Europe,Denmark,2/25/2022,2714447,22784,4501,40,62584699,67101,13062558,1988,5854240
DNK,Europe,Denmark,2/26/2022,2731806,17359,4538,37,62631025,46326,13063782,1224,5854240
DNK,Europe,Denmark,2/27/2022,2748260,16454,4584,46,62686709,55684,13064894,1112,5854240
DNK,Europe,Denmark,2/28/2022,2764838,16578,4612,28,62767624,80915,13066831,1937,5854240
DNK,Europe,Denmark,3/1/2022,2783399,18561,4649,37,62834355,66731,13068670,1839,5854240
DNK,Europe,Denmark,3/2/2022,2803857,20458,4687,38,62898503,64148,13070557,1887,5854240
DNK,Europe,Denmark,3/3/2022,2803857,0,4687,0,62966153,67650,13072183,1626,5854240
DNK,Europe,Denmark,3/4/2022,2837501,33644,4772,85,63018473,52320,13073716,1533,5854240
DNK,Europe,Denmark,3/5/2022,2853236,15735,4830,58,63056774,38301,13074813,1097,5854240
DNK,Europe,Denmark,3/6/2022,2864063,10827,4868,38,63102829,46055,13075915,1102,5854240
DNK,Europe,Denmark,3/7/2022,2876288,12225,4905,37,63171522,68693,13077485,1570,5854240
DNK,Europe,Denmark,3/8/2022,2891763,15475,4948,43,63233417,61895,13078939,1454,5854240
DNK,Europe,Denmark,3/9/2022,2908721,16958,5008,60,63291255,57838,13080230,1291,5854240
DNK,Europe,Denmark,3/10/2022,2923030,14309,5049,41,63349798,58543,13081718,1488,5854240
DNK,Europe,Denmark,3/11/2022,2936856,13826,5076,27,63386912,37114,13082968,1250,5854240
DNK,Europe,Denmark,3/12/2022,2943947,7091,5128,52,63412259,25347,13083527,559,5854240
DNK,Europe,Denmark,3/13/2022,2950605,6658,5175,47,63442596,30337,13084608,1081,5854240
DNK,Europe,Denmark,3/14/2022,2958497,7892,5196,21,63489896,47300,13085940,1332,5854240
DNK,Europe,Denmark,3/15/2022,2968444,9947,5232,36,63530151,40255,13087309,1369,5854240
DNK,Europe,Denmark,3/16/2022,2978029,9585,5257,25,63567368,37217,13088475,1166,5854240
DNK,Europe,Denmark,3/17/2022,2986355,8326,5300,43,63606768,39400,13089805,1330,5854240
DNK,Europe,Denmark,3/18/2022,2993571,7216,5338,38,63635232,28464,13090830,1025,5854240
DNK,Europe,Denmark,3/19/2022,2999923,6352,5375,37,63654441,19209,13091380,550,5854240
DNK,Europe,Denmark,3/20/2022,3004907,4984,5402,27,63676866,22425,13092389,1009,5854240
DNK,Europe,Denmark,3/21/2022,3010128,5221,5430,28,63715065,38199,13093522,1133,5854240
DNK,Europe,Denmark,3/22/2022,3017529,7401,5460,30,63745903,30838,13094635,1113,5854240
DNK,Europe,Denmark,3/23/2022,3023820,6291,5486,26,63773874,27971,13095531,896,5854240
DNK,Europe,Denmark,3/24/2022,3029228,5408,5518,32,63802365,28491,13096603,1072,5854240
DNK,Europe,Denmark,3/25/2022,3034882,5654,5542,24,63824305,21940,13097590,987,5854240
DNK,Europe,Denmark,3/26/2022,3039204,4322,5583,41,63838943,14638,13098051,461,5854240
DNK,Europe,Denmark,3/27/2022,3042563,3359,5585,2,63855339,16396,13098814,763,5854240
DNK,Europe,Denmark,3/28/2022,3045935,3372,5585,0,63884565,29226,13100011,1197,5854240
DNK,Europe,Denmark,3/29/2022,3050431,4496,5585,0,63907722,23157,13100900,889,5854240
DNK,Europe,Denmark,3/30/2022,3054842,4411,5668,83,63928908,21186,13101802,902,5854240
DNK,Europe,Denmark,3/31/2022,3058773,3931,5698,30,63950561,21653,13102722,920,5854240
DNK,Europe,Denmark,4/1/2022,3061773,3000,5723,25,63966240,15679,13103402,680,5854240
DNK,Europe,Denmark,4/2/2022,3064625,2852,5745,22,63977887,11647,13103860,458,5854240
DNK,Europe,Denmark,4/3/2022,3066705,2080,5762,17,63991109,13222,13104638,778,5854240
DNK,Europe,Denmark,4/4/2022,3068971,2266,5777,15,64013763,22654,13105565,927,5854240
DNK,Europe,Denmark,4/5/2022,3072334,3363,5798,21,64032854,19091,13106315,750,5854240
DNK,Europe,Denmark,4/6/2022,3075548,3214,5813,15,64051165,18311,13107151,836,5854240
DNK,Europe,Denmark,4/7/2022,3078295,2747,5837,24,64070544,19379,13107714,563,5854240
DNK,Europe,Denmark,4/8/2022,3080975,2680,5861,24,64085501,14957,13108438,724,5854240
DNK,Europe,Denmark,4/9/2022,3083432,2457,5885,24,64096141,10640,13109084,646,5854240
DNK,Europe,Denmark,4/10/2022,3085154,1722,5908,23,64107110,10969,13109743,659,5854240
DNK,Europe,Denmark,4/11/2022,3086959,1805,5921,13,64124641,17531,13110941,1198,5854240
DNK,Europe,Denmark,4/12/2022,3089642,2683,5932,11,64139245,14604,13111654,713,5854240
DNK,Europe,Denmark,4/13/2022,3091899,2257,5945,13,64152643,13398,13112492,838,5854240
DNK,Europe,Denmark,4/14/2022,3094158,2259,5961,16,64160260,7617,13112594,102,5854240
DNK,Europe,Denmark,4/15/2022,3095605,1447,5974,13,64167864,7604,13112770,176,5854240
DNK,Europe,Denmark,4/16/2022,3097015,1410,5985,11,64176156,8292,13113049,279,5854240
DNK,Europe,Denmark,4/17/2022,3098622,1607,5997,12,64183847,7691,13113157,108,5854240
DNK,Europe,Denmark,4/18/2022,3098622,0,5997,0,64194386,10539,13113458,301,5854240
DNK,Europe,Denmark,4/19/2022,3101637,3015,6019,22,64211051,16665,13114199,741,5854240
DNK,Europe,Denmark,4/20/2022,3103988,2351,6030,11,64223702,12651,13115026,827,5854240
DNK,Europe,Denmark,4/21/2022,3106030,2042,6047,17,64236426,12724,13115657,631,5854240
DNK,Europe,Denmark,4/22/2022,3107664,1634,6060,13,64246597,10171,13116381,724,5854240
DNK,Europe,Denmark,4/23/2022,3109014,1350,6072,12,64254158,7561,13116985,604,5854240
DNK,Europe,Denmark,4/24/2022,3110019,1005,6084,12,64262120,7962,13117568,583,5854240
DNK,Europe,Denmark,4/25/2022,3111002,983,6105,21,64275008,12888,13118674,1106,5854240
DNK,Europe,Denmark,4/26/2022,3112486,1484,6116,11,64286404,11396,13119378,704,5854240
DNK,Europe,Denmark,4/27/2022,3113693,1207,6125,9,64296571,10167,13120117,739,5854240
DNK,Europe,Denmark,4/28/2022,3114781,1088,6135,10,64306270,9699,13120790,673,5854240
DNK,Europe,Denmark,4/29/2022,3115721,940,6149,14,64314796,8526,13121447,657,5854240
DNK,Europe,Denmark,4/30/2022,3116655,934,6158,9,64320920,6124,13121937,490,5854240
DNK,Europe,Denmark,5/1/2022,3117326,671,6170,12,64327784,6864,13122577,640,5854240
DNK,Europe,Denmark,5/2/2022,3118106,780,6183,13,64338338,10554,13123541,964,5854240
DNK,Europe,Denmark,5/3/2022,3119099,993,6191,8,64347419,9081,13124336,795,5854240
DNK,Europe,Denmark,5/4/2022,3120061,962,6207,16,64355442,8023,13125181,845,5854240
DNK,Europe,Denmark,5/5/2022,3120933,872,6218,11,64364235,8793,13125902,721,5854240
DNK,Europe,Denmark,5/6/2022,3121820,887,6226,8,64371801,7566,13126564,662,5854240
DNK,Europe,Denmark,5/7/2022,3122739,919,6234,8,64377219,5418,13127092,528,5854240
DNK,Europe,Denmark,5/8/2022,3123314,575,6238,4,64382620,5401,13127716,624,5854240
DNK,Europe,Denmark,5/9/2022,3123896,582,6244,6,64391479,8859,13128774,1058,5854240
DNK,Europe,Denmark,5/10/2022,3124899,1003,6252,8,64399965,8486,13129517,743,5854240
DNK,Europe,Denmark,5/11/2022,3125749,850,6260,8,64407567,7602,13130263,746,5854240
DNK,Europe,Denmark,5/12/2022,3126491,742,6271,11,64414973,7406,13130968,705,5854240
DNK,Europe,Denmark,5/13/2022,3127256,765,6278,7,64419481,4508,13131151,183,5854240
DNK,Europe,Denmark,5/14/2022,3127683,427,6285,7,64424469,4988,13131723,572,5854240
DNK,Europe,Denmark,5/15/2022,3128171,488,6287,2,64429718,5249,13132282,559,5854240
DNK,Europe,Denmark,5/16/2022,3128741,570,6293,6,64437965,8247,13133169,887,5854240
DNK,Europe,Denmark,5/17/2022,3129544,803,6296,3,64444921,6956,13133982,813,5854240
DNK,Europe,Denmark,5/18/2022,3130288,744,6304,8,64451439,6518,13134707,725,5854240
DNK,Europe,Denmark,5/19/2022,3130952,664,6312,8,64458638,7199,13135247,540,5854240
DNK,Europe,Denmark,5/20/2022,3130952,0,6312,0,64464679,6041,13135821,574,5854240
DNK,Europe,Denmark,5/21/2022,3130952,0,6312,0,64468512,3833,13136429,608,5854240
DNK,Europe,Denmark,5/22/2022,3130952,0,6312,0,64472843,4331,13137087,658,5854240
DNK,Europe,Denmark,5/23/2022,3130952,0,6312,0,64479951,7108,13137996,909,5854240
DNK,Europe,Denmark,5/24/2022,3133507,2555,6335,23,64486059,6108,13138840,844,5854240
DNK,Europe,Denmark,5/25/2022,3134080,573,6339,4,64491693,5634,13139714,874,5854240
DNK,Europe,Denmark,5/26/2022,3134604,524,6343,4,64494935,3242,13139969,255,5854240
DNK,Europe,Denmark,5/27/2022,3134910,306,6344,1,64499910,4975,13140450,481,5854240
DNK,Europe,Denmark,5/28/2022,3135378,468,6350,6,64502997,3087,13140544,94,5854240
DNK,Europe,Denmark,5/29/2022,3135378,0,6350,0,64507036,4039,13141299,755,5854240
DNK,Europe,Denmark,5/30/2022,3136184,806,6358,8,64513549,6513,13141985,686,5854240
DNK,Europe,Denmark,5/31/2022,3136896,712,6363,5,64519707,6158,13142561,576,5854240
DNK,Europe,Denmark,6/1/2022,3137542,646,6368,5,64524731,5024,13143427,866,5854240
DNK,Europe,Denmark,6/2/2022,3138133,591,6372,4,64530062,5331,13144021,594,5854240
DNK,Europe,Denmark,6/3/2022,3138678,545,6376,4,64534649,4587,13144485,464,5854240
DNK,Europe,Denmark,6/4/2022,3138678,0,6376,0,64537457,2808,13144645,160,5854240
DNK,Europe,Denmark,6/5/2022,3138678,0,6376,0,64540638,3181,13145167,522,5854240
DNK,Europe,Denmark,6/6/2022,3138678,0,6376,0,64544612,3974,13145271,104,5854240
DNK,Europe,Denmark,6/7/2022,3140665,1987,6388,12,64551135,6523,13145797,526,5854240
DNK,Europe,Denmark,6/8/2022,3141571,906,6392,4,64556923,5788,13146793,996,5854240
DNK,Europe,Denmark,6/9/2022,3142483,912,6395,3,64563365,6442,13147368,575,5854240
DNK,Europe,Denmark,6/10/2022,3143392,909,6404,9,64569367,6002,13147903,535,5854240
DNK,Europe,Denmark,6/11/2022,3143392,0,6404,0,64573101,3734,13148106,203,5854240
DNK,Europe,Denmark,6/12/2022,3143392,0,6404,0,64578070,4969,13148929,823,5854240
DNK,Europe,Denmark,6/13/2022,3145819,2427,6414,10,64585426,7356,13149887,958,5854240
DNK,Europe,Denmark,6/14/2022,3146978,1159,6417,3,64592612,7186,13150435,548,5854240
DNK,Europe,Denmark,6/15/2022,3148183,1205,6419,2,64599660,7048,13151517,1082,5854240
DNK,Europe,Denmark,6/16/2022,3149405,1222,6421,2,64606452,6792,13152179,662,5854240
DNK,Europe,Denmark,6/17/2022,3150599,1194,6421,0,64613562,7110,13152724,545,5854240
DNK,Europe,Denmark,6/18/2022,3150599,0,6421,0,64618345,4783,13152861,137,5854240
DNK,Europe,Denmark,6/19/2022,3150599,0,6421,0,64623749,5404,13153576,715,5854240
DNK,Europe,Denmark,6/20/2022,3153831,3232,6429,8,64633230,9481,13154517,941,5854240
DNK,Europe,Denmark,6/21/2022,3155972,2141,6432,3,64641979,8749,13155017,500,5854240
DNK,Europe,Denmark,6/22/2022,3157930,1958,6434,2,64649913,7934,13156172,1155,5854240
DOM,North America,Dominican Rep.,1/28/2022,551528,1508,4298,3,2943135,4848,14680026,60684,11117874
DOM,North America,Dominican Rep.,1/29/2022,552831,1303,4301,3,2947820,4685,14705863,25837,11117874
DOM,North America,Dominican Rep.,1/30/2022,554052,1221,4305,4,2952303,4483,14722610,16747,11117874
DOM,North America,Dominican Rep.,1/31/2022,555245,1193,4307,2,2959092,6789,14773753,51143,11117874
DOM,North America,Dominican Rep.,2/3/2022,558936,1017,4315,2,2979688,6209,14895225,31340,11117874
DOM,North America,Dominican Rep.,2/4/2022,560037,1101,4319,4,2988770,9082,14921776,26551,11117874
DOM,North America,Dominican Rep.,2/5/2022,561657,1620,4322,3,2995816,7046,14933777,12001,11117874
DOM,North America,Dominican Rep.,2/6/2022,562613,956,4325,3,3003295,7479,14938025,4248,11117874
DOM,North America,Dominican Rep.,2/7/2022,563657,1044,4329,4,3008356,5061,14962295,24270,11117874
DOM,North America,Dominican Rep.,2/8/2022,564467,810,4332,3,3014967,6611,14986446,24151,11117874
DOM,North America,Dominican Rep.,2/9/2022,565862,1395,4336,4,3022224,7257,15010061,23615,11117874
DOM,North America,Dominican Rep.,2/12/2022,569024,1129,4343,2,3045273,16036,15058124,7487,11117874
DOM,North America,Dominican Rep.,2/13/2022,569446,422,4347,4,3051202,5929,15061149,3025,11117874
DOM,North America,Dominican Rep.,2/16/2022,570636,400,4351,2,3062209,3335,15135472,28080,11117874
DOM,North America,Dominican Rep.,2/17/2022,570889,253,4354,3,3065877,3668,15155432,19960,11117874
DOM,North America,Dominican Rep.,2/18/2022,571200,311,4354,0,3070836,4959,15169489,14057,11117874
DOM,North America,Dominican Rep.,2/19/2022,571552,352,4357,3,3075508,4672,15172647,3158,11117874
DOM,North America,Dominican Rep.,2/20/2022,571856,304,4357,0,3079556,4048,15173539,892,11117874
DOM,North America,Dominican Rep.,2/21/2022,572290,434,4357,0,3084256,4700,15186519,12980,11117874
DOM,North America,Dominican Rep.,2/24/2022,573458,862,4363,3,3098279,4487,15229197,12695,11117874
DOM,North America,Dominican Rep.,2/25/2022,573776,318,4365,2,3103088,4809,15238429,9232,11117874
DOM,North America,Dominican Rep.,2/26/2022,574071,295,4368,3,3107862,4774,15241134,2705,11117874
DOM,North America,Dominican Rep.,2/27/2022,574071,0,4368,0,3115197,7335,15241935,801,11117874
DOM,North America,Dominican Rep.,2/28/2022,574556,485,4368,0,3119841,4644,15252198,10263,11117874
DOM,North America,Dominican Rep.,3/8/2022,576129,126,4371,0,3154505,2390,15311504,9770,11117874
DOM,North America,Dominican Rep.,3/9/2022,576220,91,4372,1,3156761,2256,15321540,10036,11117874
DOM,North America,Dominican Rep.,3/10/2022,576220,0,4372,0,3158390,1629,15342887,21347,11117874
DOM,North America,Dominican Rep.,3/13/2022,576641,274,4374,0,3170542,3506,15354971,3331,11117874
DOM,North America,Dominican Rep.,3/14/2022,576641,0,4374,0,3174924,4382,15366965,11994,11117874
DOM,North America,Dominican Rep.,3/17/2022,577070,166,4375,0,3186681,3519,15392788,13884,11117874
DOM,North America,Dominican Rep.,3/18/2022,577241,171,4375,0,3190086,3405,15407509,14721,11117874
DOM,North America,Dominican Rep.,3/19/2022,577317,76,4375,0,3193976,3890,15419005,11496,11117874
DOM,North America,Dominican Rep.,3/20/2022,577317,0,4375,0,3199116,5140,15422467,3462,11117874
DOM,North America,Dominican Rep.,3/21/2022,577354,37,4375,0,3202322,3206,15423820,1353,11117874
DOM,North America,Dominican Rep.,3/22/2022,577476,122,4375,0,3204935,2613,15434138,10318,11117874
DOM,North America,Dominican Rep.,3/26/2022,577841,168,4375,0,3211622,2670,15477096,9680,11117874
DOM,North America,Dominican Rep.,3/29/2022,577910,0,4375,0,3218626,3289,15484878,6453,11117874
DOM,North America,Dominican Rep.,3/30/2022,578020,110,4375,0,3222385,3759,15499959,15081,11117874
DOM,North America,Dominican Rep.,5/1/2022,579443,195,4376,0,3280433,697,15596338,344,11117874
